order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
3609214941,24360686,15-11-2023 14:31,15-11-2023 14:44,15-11-2023 15:05,Significantly Delayed,2354.16,Cash,98798,5118640895
4586921608,51381481,04-04-2023 22:37,04-04-2023 22:52,04-04-2023 22:56,On Time,760.2,UPI,40591,6696624513
7445596491,98699411,19-09-2023 05:15,19-09-2023 05:27,19-09-2023 05:29,On Time,342.03,Card,70792,303451116
3414787388,10045581,11-12-2024 13:54,11-12-2024 14:10,11-12-2024 14:08,On Time,3060.96,Card,52556,3144323852
6862943195,84933038,01-07-2024 00:25,01-07-2024 00:37,01-07-2024 00:37,On Time,1400.88,Wallet,12032,4672075405
2932255147,46391671,26-12-2023 12:38,26-12-2023 12:50,26-12-2023 12:46,On Time,1462.01,UPI,7932,6080059168
4459784635,55084507,07-03-2023 05:07,07-03-2023 05:19,07-03-2023 05:25,Slightly Delayed,3018.91,Card,63396,8591125893
9687306523,31883943,12-02-2024 23:37,12-02-2024 23:52,12-02-2024 23:52,On Time,1441.87,UPI,67759,3114213327
182430894,51375970,10-02-2024 05:49,10-02-2024 05:59,10-02-2024 05:58,On Time,2353.13,Card,68751,5598645384
2660715792,51066334,25-12-2024 08:05,25-12-2024 08:25,25-12-2024 08:27,On Time,2017.13,Wallet,22609,7626142087
9870234681,54442333,21-03-2023 17:33,21-03-2023 17:46,21-03-2023 18:04,Significantly Delayed,2272.22,Card,14138,3991379318
2338214390,16205956,02-06-2023 02:06,02-06-2023 02:21,02-06-2023 02:24,On Time,4437.04,Cash,54790,5463886728
6761183208,27699407,14-09-2023 20:36,14-09-2023 20:49,14-09-2023 21:10,Significantly Delayed,1146.16,UPI,27211,5723605630
7565755155,27224502,30-05-2023 20:58,30-05-2023 21:14,30-05-2023 21:19,On Time,2209.09,Card,82410,2620755534
8403162110,17416976,24-06-2023 07:43,24-06-2023 07:59,24-06-2023 08:04,On Time,1356.95,Cash,50582,4434998265
7711029513,23262292,10-02-2023 15:48,10-02-2023 16:02,10-02-2023 16:01,On Time,2327.91,UPI,20823,2501946068
2559531990,15292467,10-05-2023 19:18,10-05-2023 19:33,10-05-2023 19:33,On Time,1050.72,UPI,6182,7166973641
500657884,96761153,25-12-2024 14:02,25-12-2024 14:21,25-12-2024 14:29,Slightly Delayed,2679.66,Card,24186,2984595631
5176612362,89068931,16-03-2024 17:22,16-03-2024 17:32,16-03-2024 17:35,On Time,2473.81,Card,22800,2284508621
7666629464,20782859,06-02-2023 02:48,06-02-2023 02:58,06-02-2023 03:00,On Time,2247.7,Card,14525,3869676124
1907498878,76747053,02-07-2023 11:02,02-07-2023 11:21,02-07-2023 11:19,On Time,2302.89,Wallet,99766,5611832306
7677440328,45215407,20-08-2023 07:44,20-08-2023 07:59,20-08-2023 07:55,On Time,4531.26,Cash,83816,546732743
9807509749,13354585,13-01-2024 03:51,13-01-2024 04:01,13-01-2024 04:04,On Time,3079.18,Cash,87817,7939205456
9572030168,86548075,11-02-2023 13:33,11-02-2023 13:44,11-02-2023 13:50,Slightly Delayed,3339.05,Wallet,59989,879004374
1396049818,96815160,09-11-2024 10:28,09-11-2024 10:39,09-11-2024 10:47,Slightly Delayed,2659.62,Card,57356,3304685748
4675511929,28403428,02-11-2023 00:01,02-11-2023 00:12,02-11-2023 00:12,On Time,33.84,Card,85676,6388078519
7394063030,11602141,16-03-2024 15:25,16-03-2024 15:45,16-03-2024 15:40,On Time,1872.86,Cash,3515,900657679
4711578880,23190868,10-10-2023 04:26,10-10-2023 04:40,10-10-2023 04:35,On Time,801.12,UPI,4216,2788415445
5838206176,1726185,02-05-2024 20:53,02-05-2024 21:11,02-05-2024 21:13,On Time,1980.89,Wallet,83945,5055811875
1767027357,56474482,28-11-2023 03:36,28-11-2023 03:47,28-11-2023 03:44,On Time,1892.26,Card,6411,5538353425
3549687104,42872239,29-09-2023 01:16,29-09-2023 01:32,29-09-2023 01:47,Slightly Delayed,1188.27,UPI,55145,143548248
7131877154,83448568,05-05-2024 21:51,05-05-2024 22:02,05-05-2024 22:05,On Time,4574.9,Wallet,89193,9519065070
4883524741,91119516,18-09-2024 20:42,18-09-2024 20:54,18-09-2024 20:52,On Time,1131.38,UPI,96769,7783751194
3267717322,52200242,03-03-2024 02:39,03-03-2024 02:49,03-03-2024 02:52,On Time,3466.28,UPI,88917,1253965501
4929668502,80802225,04-08-2024 13:06,04-08-2024 13:24,04-08-2024 13:19,On Time,4085.92,Wallet,49888,684250542
7711723588,64745936,14-02-2023 18:37,14-02-2023 18:57,14-02-2023 18:53,On Time,3792.22,Cash,95347,3868080540
8770157529,15261469,10-04-2024 22:23,10-04-2024 22:36,10-04-2024 22:34,On Time,897,Cash,30360,1651082568
5880099214,15004994,17-08-2023 07:06,17-08-2023 07:20,17-08-2023 07:18,On Time,3913.13,Card,17576,702748796
1841270434,31168655,09-10-2024 18:00,09-10-2024 18:12,09-10-2024 18:09,On Time,2734.34,Card,8407,3013663786
2447181276,34814763,30-10-2024 05:14,30-10-2024 05:25,30-10-2024 05:29,On Time,1792.4,Card,78604,1483291376
2325958685,79760498,29-08-2023 23:08,29-08-2023 23:20,29-08-2023 23:15,On Time,3905.42,Card,11204,6921545474
6653928449,98582480,13-10-2024 15:45,13-10-2024 15:57,13-10-2024 16:06,Slightly Delayed,4635.55,Wallet,76698,356866499
6726474713,90154586,25-02-2023 06:22,25-02-2023 06:39,25-02-2023 06:37,On Time,897.69,Cash,48568,817617594
6907435367,52857606,19-10-2023 02:16,19-10-2023 02:36,19-10-2023 02:33,On Time,4804.96,UPI,4685,3956932562
7367602411,10733715,02-12-2024 01:28,02-12-2024 01:48,02-12-2024 01:59,Slightly Delayed,3400.18,Card,64705,3321917202
9497068598,76673228,18-08-2023 01:32,18-08-2023 01:52,18-08-2023 01:49,On Time,824.34,Card,85513,7513442289
8790179760,52591822,01-01-2023 13:12,01-01-2023 13:22,01-01-2023 13:18,On Time,581.75,Cash,32327,592266683
98005861,55253034,24-04-2024 16:53,24-04-2024 17:11,24-04-2024 17:15,On Time,1200.08,UPI,5644,1572323651
537490739,90161156,23-08-2023 04:04,23-08-2023 04:24,23-08-2023 04:23,On Time,6000.54,UPI,48876,7703763037
5459290069,9645333,17-01-2023 23:19,17-01-2023 23:38,17-01-2023 23:44,Slightly Delayed,552.73,Card,62207,4409120981
511856076,73473237,22-10-2024 03:40,22-10-2024 03:54,22-10-2024 03:54,On Time,2027.51,Card,39851,5794531398
3461856362,60273897,29-09-2023 21:22,29-09-2023 21:34,29-09-2023 21:30,On Time,2183.51,Card,57196,6198569413
7916963743,76684061,28-08-2023 02:22,28-08-2023 02:41,28-08-2023 02:36,On Time,2125,Wallet,125,8675107720
1735468145,12907865,18-09-2023 07:41,18-09-2023 07:55,18-09-2023 07:54,On Time,1497.31,Wallet,19779,1776481215
8443369566,71669188,15-03-2023 11:11,15-03-2023 11:24,15-03-2023 11:24,On Time,3745.29,Card,92781,8488025376
149456602,35608493,10-11-2023 13:15,10-11-2023 13:35,10-11-2023 13:39,On Time,2409.79,Card,75222,2407035991
559741659,48830653,27-12-2024 18:08,27-12-2024 18:26,27-12-2024 18:38,Slightly Delayed,844.92,UPI,62827,6070575355
3282682548,4987404,07-03-2024 16:55,07-03-2024 17:13,07-03-2024 17:12,On Time,1627.26,Wallet,54349,3358143967
769404400,28526017,06-09-2023 05:24,06-09-2023 05:41,06-09-2023 05:48,Slightly Delayed,4067.62,UPI,48205,5841282416
6978941652,71909271,27-09-2024 10:50,27-09-2024 11:06,27-09-2024 11:02,On Time,1432.3,Wallet,74078,681937815
9351909772,99477071,15-02-2024 18:24,15-02-2024 18:35,15-02-2024 18:37,On Time,1863.81,Wallet,60540,9927309150
8501223123,35878287,10-11-2024 08:53,10-11-2024 09:12,10-11-2024 09:17,On Time,3379.61,Card,4999,1715525360
4378855173,6385926,29-07-2024 22:55,29-07-2024 23:14,29-07-2024 23:09,On Time,3979.68,UPI,6486,3042089577
2774852272,84690509,13-08-2024 22:58,13-08-2024 23:17,13-08-2024 23:20,On Time,714,Wallet,76206,3643186814
1303164849,33033434,25-02-2023 20:26,25-02-2023 20:37,25-02-2023 20:39,On Time,3272.74,Wallet,8824,1315889186
2072422885,42390746,26-06-2023 04:07,26-06-2023 04:27,26-06-2023 04:32,On Time,680.05,Wallet,22585,809656085
2459726514,53438700,21-11-2024 22:24,21-11-2024 22:43,21-11-2024 22:49,Slightly Delayed,4944.53,Wallet,55627,7650818005
7956444456,97140251,11-06-2023 09:36,11-06-2023 09:47,11-06-2023 09:51,On Time,673.01,Cash,92212,9596962960
7849778306,41010017,21-05-2023 12:55,21-05-2023 13:15,21-05-2023 13:15,On Time,2745.9,Cash,73146,8304930990
5752757454,12949028,09-02-2024 08:38,09-02-2024 08:52,09-02-2024 08:56,On Time,1289.22,Card,74980,3263450578
5903214714,61984732,01-10-2023 06:42,01-10-2023 07:02,01-10-2023 07:15,Slightly Delayed,1561.4,Wallet,73206,9449629222
4946426645,56346714,22-06-2024 08:55,22-06-2024 09:14,22-06-2024 09:15,On Time,1669.67,Wallet,56640,3658443846
6584568121,81142224,18-09-2023 17:38,18-09-2023 17:51,18-09-2023 17:55,On Time,1529.04,Cash,25203,9267096319
4905314081,55989498,08-11-2023 20:45,08-11-2023 21:01,08-11-2023 21:03,On Time,2157.58,Wallet,9065,5606185150
1742546948,37634772,27-11-2023 02:50,27-11-2023 03:09,27-11-2023 03:19,Slightly Delayed,3108.08,Cash,51385,5459404709
5627316584,50993073,27-03-2024 19:53,27-03-2024 20:12,27-03-2024 20:39,Significantly Delayed,3150.32,UPI,34837,1165407421
1335925034,91726267,05-04-2023 05:04,05-04-2023 05:21,05-04-2023 05:18,On Time,1953.68,UPI,92227,9857700254
5315932569,46531166,10-01-2024 06:18,10-01-2024 06:36,10-01-2024 06:35,On Time,1417.16,Card,33190,1875095051
94568146,21144377,24-05-2024 00:13,24-05-2024 00:25,24-05-2024 00:22,On Time,1851.69,Cash,4917,1191866991
5486084749,39735932,10-12-2024 13:17,10-12-2024 13:32,10-12-2024 13:36,On Time,5319.39,Cash,81106,8959935616
642413105,33395454,18-05-2023 09:38,18-05-2023 09:58,18-05-2023 09:56,On Time,2349.36,Wallet,76293,4348080822
5480646227,89307363,13-05-2024 10:51,13-05-2024 11:03,13-05-2024 11:27,Significantly Delayed,3922.94,Cash,50083,9174180366
9532137146,59239529,05-01-2024 03:43,05-01-2024 03:53,05-01-2024 03:57,On Time,2464.56,Cash,39755,4241532430
2984763360,99619134,11-01-2024 00:37,11-01-2024 00:50,11-01-2024 00:51,On Time,2202.66,Card,8816,1178071602
8639899347,38176660,06-12-2024 03:13,06-12-2024 03:24,06-12-2024 03:22,On Time,3034.5,Wallet,15092,3782031759
6787720565,61009705,21-05-2024 13:50,21-05-2024 14:05,21-05-2024 14:09,On Time,1453.69,Wallet,78786,4505670216
9774919908,25889135,20-11-2023 10:25,20-11-2023 10:42,20-11-2023 10:46,On Time,1141.29,Cash,38174,9027976764
4015346410,68308796,22-06-2024 16:37,22-06-2024 16:55,22-06-2024 16:56,On Time,553.96,Cash,16871,4562688750
829965858,16094833,10-08-2023 08:45,10-08-2023 08:55,10-08-2023 08:51,On Time,1906.62,UPI,27957,3156961609
5675357922,79602898,18-02-2023 11:53,18-02-2023 12:04,18-02-2023 12:00,On Time,718.73,UPI,36769,6355438572
3277790842,35168876,01-05-2024 23:58,02-05-2024 00:11,02-05-2024 00:06,On Time,583.83,Card,60915,1006948555
1459325838,71162,11-10-2024 14:35,11-10-2024 14:50,11-10-2024 15:08,Significantly Delayed,950.41,UPI,42912,8997807227
6132044884,32829670,29-02-2024 10:51,29-02-2024 11:08,29-02-2024 11:09,On Time,2275.2,Wallet,81037,8567034960
1606199051,10628545,06-05-2023 04:01,06-05-2023 04:20,06-05-2023 04:21,On Time,456.47,Cash,82340,2583835805
7181460128,72966457,06-03-2023 13:06,06-03-2023 13:18,06-03-2023 13:18,On Time,3187.8,Cash,7146,4453308563
5109390812,2962344,15-10-2023 08:14,15-10-2023 08:34,15-10-2023 08:35,On Time,1685.02,Cash,97509,3073741637
7824892789,39832508,07-10-2023 09:52,07-10-2023 10:09,07-10-2023 10:07,On Time,3364.47,Wallet,1951,9012031584
7299786795,1721877,03-06-2023 01:54,03-06-2023 02:07,03-06-2023 02:03,On Time,556.96,Card,25622,4065644776
3193775810,45112189,29-04-2023 05:20,29-04-2023 05:34,29-04-2023 05:42,Slightly Delayed,1978.11,UPI,78907,686144896
6475184279,22877223,30-09-2023 00:35,30-09-2023 00:55,30-09-2023 00:58,On Time,1158.55,Wallet,29786,2187427766
9850250629,55949771,06-04-2024 19:16,06-04-2024 19:31,06-04-2024 19:29,On Time,3825.59,UPI,94520,9995976514
1281431209,14952224,08-09-2024 06:11,08-09-2024 06:24,08-09-2024 06:26,On Time,2480.78,Card,55935,3387168658
6707157253,92099489,24-06-2024 21:07,24-06-2024 21:23,24-06-2024 21:18,On Time,1088.88,UPI,75675,834197282
186706704,85174295,28-11-2024 02:02,28-11-2024 02:14,28-11-2024 02:17,On Time,2114.78,Wallet,20713,5039996230
2761380277,96921314,22-06-2024 17:02,22-06-2024 17:16,22-06-2024 17:17,On Time,1615.66,Cash,17431,9382646475
3705181815,54701450,15-08-2023 03:51,15-08-2023 04:11,15-08-2023 04:33,Significantly Delayed,848.72,UPI,44051,2164718272
1461227567,95477757,18-10-2024 01:00,18-10-2024 01:10,18-10-2024 01:16,Slightly Delayed,1227.33,UPI,85761,2454269813
1998943840,61107678,05-02-2023 09:43,05-02-2023 10:00,05-02-2023 09:57,On Time,726.12,Cash,78485,2095751221
5041540369,50965658,19-03-2024 17:47,19-03-2024 17:58,19-03-2024 17:54,On Time,595.68,Wallet,20942,4652952572
2941644245,34671967,01-04-2024 16:07,01-04-2024 16:17,01-04-2024 16:19,On Time,3802.86,Wallet,27969,7431790354
6143218277,65190660,03-10-2024 03:24,03-10-2024 03:41,03-10-2024 03:41,On Time,1683.08,Card,15719,2904996390
8797649881,85395550,14-08-2024 21:24,14-08-2024 21:41,14-08-2024 21:53,Slightly Delayed,924.39,UPI,75173,4633338339
418419118,75013796,05-08-2023 22:31,05-08-2023 22:47,05-08-2023 23:10,Significantly Delayed,175.34,Cash,83368,5079139109
1756862881,92640743,17-09-2023 11:55,17-09-2023 12:15,17-09-2023 12:17,On Time,2813,Wallet,37549,9674719656
9530977867,61627318,20-08-2024 10:06,20-08-2024 10:22,20-08-2024 10:25,On Time,3253.29,Cash,97145,3700986701
4947896874,98395222,19-10-2024 07:34,19-10-2024 07:44,19-10-2024 08:10,Significantly Delayed,1749.05,Wallet,56146,5166951042
7202140425,63167796,02-07-2024 14:43,02-07-2024 14:56,02-07-2024 15:11,Slightly Delayed,2094.34,Card,75194,8220643739
2495159258,11395851,20-02-2023 02:36,20-02-2023 02:51,20-02-2023 02:51,On Time,2979.14,Cash,45259,6018823921
4601874586,96657126,29-11-2024 19:39,29-11-2024 19:55,29-11-2024 19:56,On Time,2878.47,Cash,66719,6732896122
9974559005,20062899,22-03-2023 15:27,22-03-2023 15:46,22-03-2023 15:47,On Time,1982.33,Cash,17874,1120123340
3746067741,32967242,10-08-2023 13:58,10-08-2023 14:16,10-08-2023 14:23,Slightly Delayed,4698.07,UPI,61538,9858050609
673234433,87369035,17-07-2024 20:50,17-07-2024 21:02,17-07-2024 21:00,On Time,1861.94,Card,66375,2951742600
1614034768,87398176,22-09-2023 16:18,22-09-2023 16:30,22-09-2023 16:26,On Time,706.33,Card,98857,9354882952
7038410415,76220456,12-05-2024 18:47,12-05-2024 19:05,12-05-2024 19:32,Significantly Delayed,2684.82,Wallet,98601,8595968137
455086622,65273585,04-07-2023 07:50,04-07-2023 08:08,04-07-2023 08:11,On Time,3169.33,Cash,66854,6387361216
699277656,305403,15-01-2023 15:55,15-01-2023 16:15,15-01-2023 16:16,On Time,2939.79,UPI,43980,8043545980
4225659785,16679308,16-07-2024 05:10,16-07-2024 05:25,16-07-2024 05:27,On Time,175.34,Wallet,68441,9522321074
564543382,64160796,23-05-2024 20:07,23-05-2024 20:20,23-05-2024 20:24,On Time,1147.28,Wallet,21392,1039126653
7882059422,79939966,26-11-2023 09:33,26-11-2023 09:46,26-11-2023 09:53,Slightly Delayed,3207.14,Wallet,31770,5754098909
1168306056,91442144,09-12-2024 03:59,09-12-2024 04:19,09-12-2024 04:22,On Time,3857.09,Card,70080,3190512654
5575681385,94096065,16-04-2024 21:43,16-04-2024 22:01,16-04-2024 22:04,On Time,3061,Card,74298,5716578759
9826502205,54371238,03-11-2023 12:04,03-11-2023 12:21,03-11-2023 12:31,Slightly Delayed,1683.43,Wallet,2762,2406824296
1046560792,89047575,25-11-2024 14:44,25-11-2024 15:03,25-11-2024 15:01,On Time,3823.6,Card,3236,154522627
4556743064,94098804,17-11-2023 23:19,17-11-2023 23:30,17-11-2023 23:29,On Time,2564.02,Wallet,94568,7458833722
2926170385,23141104,11-08-2023 01:44,11-08-2023 02:04,11-08-2023 02:06,On Time,33.93,Wallet,94215,6653154906
6849384981,49367430,12-02-2024 00:23,12-02-2024 00:36,12-02-2024 00:37,On Time,1239.77,Cash,78648,2434580419
4955270793,49464968,19-09-2023 01:07,19-09-2023 01:26,19-09-2023 01:30,On Time,4391.93,Card,59054,3397253806
5705829246,398336,18-07-2024 10:56,18-07-2024 11:12,18-07-2024 11:16,On Time,384.77,Card,70682,7364515157
2641380781,63408554,01-10-2024 14:39,01-10-2024 14:51,01-10-2024 15:01,Slightly Delayed,3322.2,Wallet,87835,1814942202
5593781095,37543041,06-04-2024 08:34,06-04-2024 08:45,06-04-2024 08:48,On Time,4722.14,UPI,9918,1248036469
7885349242,68032743,11-05-2024 00:33,11-05-2024 00:49,11-05-2024 01:07,Significantly Delayed,4223.99,Card,75344,1902076441
5954775897,81253958,01-10-2024 00:33,01-10-2024 00:53,01-10-2024 00:56,On Time,3501.67,Wallet,67388,1335814553
431281919,90062333,23-04-2023 09:22,23-04-2023 09:34,23-04-2023 09:31,On Time,2765.29,Cash,80042,7998256747
3754400447,88200684,15-09-2023 17:50,15-09-2023 18:02,15-09-2023 18:13,Slightly Delayed,1808.97,Card,14145,9540375039
9237742144,32812632,16-02-2023 02:19,16-02-2023 02:35,16-02-2023 02:37,On Time,5396.49,Wallet,93817,7157744647
3972523412,70295416,23-12-2024 17:18,23-12-2024 17:28,23-12-2024 17:42,Slightly Delayed,3463.11,UPI,82012,9434003380
2487435099,31950616,03-01-2023 07:08,03-01-2023 07:21,03-01-2023 07:36,Slightly Delayed,184.01,Wallet,44153,8886873560
5223266041,17876444,20-06-2023 10:54,20-06-2023 11:12,20-06-2023 11:07,On Time,3168.17,Wallet,14612,280243717
6444112038,53532721,24-12-2023 23:16,24-12-2023 23:28,24-12-2023 23:33,On Time,1596.55,UPI,90692,3795817183
4397053924,18093238,26-07-2023 18:11,26-07-2023 18:24,26-07-2023 18:20,On Time,3805.77,UPI,21917,4916665208
2838121736,17239935,29-08-2023 22:11,29-08-2023 22:25,29-08-2023 22:20,On Time,605.5,Card,18047,3006146415
4944457751,31511385,23-08-2024 10:21,23-08-2024 10:31,23-08-2024 10:42,Slightly Delayed,3994.68,Cash,2463,2651296378
9146642657,86441744,12-02-2024 05:53,12-02-2024 06:04,12-02-2024 06:09,On Time,1064.43,Cash,17319,6860102242
3139071295,59190619,22-06-2024 18:57,22-06-2024 19:15,22-06-2024 19:25,Slightly Delayed,3931.15,Card,66819,7457619183
9311594410,42955247,12-05-2024 14:00,12-05-2024 14:14,12-05-2024 14:13,On Time,3469.74,UPI,3731,9347691899
1872424220,13752226,07-12-2023 02:17,07-12-2023 02:36,07-12-2023 02:32,On Time,280.32,Card,73004,9661848337
7064659200,92099212,17-08-2024 05:25,17-08-2024 05:38,17-08-2024 05:44,Slightly Delayed,1317.32,UPI,16691,2549784352
5847843784,83644445,08-06-2024 20:53,08-06-2024 21:07,08-06-2024 21:11,On Time,3047.86,Card,64788,8366987382
7709496644,27887177,04-10-2024 23:43,05-10-2024 00:00,04-10-2024 23:58,On Time,2008.84,Card,43510,5216884308
5932153157,64608482,06-10-2023 01:12,06-10-2023 01:32,06-10-2023 01:31,On Time,1722.42,UPI,29275,5585873477
6567697435,95989380,22-09-2023 08:27,22-09-2023 08:38,22-09-2023 08:49,Slightly Delayed,1381.38,UPI,46980,8625675997
7664955946,66763194,30-12-2023 12:58,30-12-2023 13:12,30-12-2023 13:20,Slightly Delayed,992.07,UPI,84566,5049743808
7801204038,23756342,20-03-2024 04:27,20-03-2024 04:38,20-03-2024 04:33,On Time,415.46,UPI,76878,7291412719
5245319570,52427862,08-12-2023 01:50,08-12-2023 02:01,08-12-2023 02:19,Significantly Delayed,543.71,Wallet,40338,3984050268
1274562047,70720562,19-03-2023 22:37,19-03-2023 22:56,19-03-2023 23:22,Significantly Delayed,130.12,UPI,6643,5573663670
7729222999,20304846,06-10-2023 14:23,06-10-2023 14:38,06-10-2023 14:42,On Time,1723.7,Cash,2079,9735828260
1148638540,61370192,20-12-2023 06:46,20-12-2023 06:56,20-12-2023 07:03,Slightly Delayed,4487.55,Cash,77474,2067845690
6733809335,76165483,16-04-2023 01:58,16-04-2023 02:15,16-04-2023 02:15,On Time,973.53,Wallet,6524,9340400167
3546282670,54554115,24-06-2023 08:51,24-06-2023 09:11,24-06-2023 09:10,On Time,3448.53,UPI,57145,2168960754
271384578,68565381,05-01-2024 19:12,05-01-2024 19:24,05-01-2024 19:20,On Time,2458.4,Cash,27030,8197443845
1255939938,38862781,24-12-2023 05:01,24-12-2023 05:20,24-12-2023 05:22,On Time,287.05,Card,57447,4048581076
8591488280,6916420,17-08-2024 08:21,17-08-2024 08:36,17-08-2024 08:48,Slightly Delayed,1240.6,UPI,82240,359761735
7831072585,51807947,30-07-2024 07:08,30-07-2024 07:26,30-07-2024 07:24,On Time,1522.62,Cash,50022,4946732181
6573348440,21758514,04-06-2023 10:35,04-06-2023 10:46,04-06-2023 10:41,On Time,2988.44,Card,3425,3179959222
2268309879,74245325,02-11-2023 10:00,02-11-2023 10:12,02-11-2023 10:09,On Time,1064.87,UPI,84212,9164585296
3537016531,76667831,01-08-2024 11:44,01-08-2024 12:00,01-08-2024 11:59,On Time,1991.71,Cash,21524,4860286150
9450635717,26242495,19-08-2024 23:05,19-08-2024 23:20,19-08-2024 23:16,On Time,3345.82,UPI,30006,7793261712
7927065778,94073188,04-01-2023 12:42,04-01-2023 12:55,04-01-2023 12:51,On Time,3538.8,Card,67341,5912928983
3876046407,92327493,28-10-2023 23:53,29-10-2023 00:05,29-10-2023 00:32,Significantly Delayed,4270.78,Cash,48321,3717686650
9640866495,36606826,11-08-2023 15:38,11-08-2023 15:51,11-08-2023 15:50,On Time,3067.21,Cash,68666,104053541
8514599864,97084256,11-06-2023 08:50,11-06-2023 09:09,11-06-2023 09:27,Significantly Delayed,3466.24,UPI,32050,8227421480
9696489627,43449085,10-05-2024 21:18,10-05-2024 21:36,10-05-2024 21:40,On Time,2138.57,UPI,36900,9321141075
6410205646,61829524,30-01-2023 22:20,30-01-2023 22:32,30-01-2023 22:28,On Time,1578.93,UPI,69969,9978478146
